"maille";"LAT";"LON";"ALT"
996;49.2493;3.49001;135
997;49.2481;3.59978;156
998;49.247;3.70955;149
999;49.2456;3.81932;141
1000;49.2442;3.92907;109
1001;49.2427;4.03882;94
1002;49.2411;4.14857;134
1003;49.2394;4.25831;136
1004;49.2376;4.36804;136
1005;49.2357;4.47776;146
1006;49.2337;4.58747;163
1007;49.2316;4.69718;154
1008;49.2294;4.80687;128
1009;49.2271;4.91656;195
1010;49.2247;5.02623;201
1011;49.2222;5.1359;249
1012;49.2196;5.24555;239
1013;49.2168;5.3552;232
1014;49.214;5.46483;294
1015;49.2111;5.57445;216
1016;49.2081;5.68406;216
1017;49.205;5.79365;221
1018;49.2018;5.90323;216
1019;49.1985;6.0128;273
1020;49.1951;6.12235;238
1021;49.1916;6.23189;190
1022;49.188;6.34141;272
1023;49.1842;6.45092;235
1024;49.1804;6.56041;319
1025;49.1765;6.66988;257
1026;49.1725;6.77934;260
1027;49.1684;6.88878;272
1028;49.1642;6.9982;282
1029;49.1599;7.1076;283
1030;49.1555;7.21699;304
1031;49.151;7.32636;300
1032;49.1464;7.43571;321
1033;49.1416;7.54503;361
1034;49.1368;7.65434;351
1035;49.1319;7.76363;293
1036;49.1269;7.8729;317
1037;49.1198;-1.55206;31
1038;49.1233;-1.44268;64
1039;49.1267;-1.33328;74
1040;49.13;-1.22386;59
1041;49.1332;-1.11443;66
1042;49.1363;-1.00499;121
1043;49.1393;-0.89554;117
1044;49.1422;-0.78607;128
1045;49.145;-0.67659;108
1046;49.1477;-0.5671;99
1047;49.1503;-0.4576;65
1048;49.1528;-0.34809;29
1049;49.1552;-0.23856;20
1050;49.1575;-0.12903;18
1051;49.1597;-0.01949;29
1052;49.1619;0.09007;126
1053;49.1639;0.19963;106
1054;49.1658;0.3092;137
1055;49.1676;0.41877;158
1056;49.1693;0.52836;171
1057;49.1709;0.63795;155
1058;49.1724;0.74755;120
1059;49.1738;0.85715;139
1060;49.1751;0.96676;148
1061;49.1763;1.07638;143
1062;49.1774;1.186;88
1063;49.1784;1.29562;92
1064;49.1793;1.40525;70
1065;49.1801;1.51488;139
1066;49.1808;1.62452;101
1067;49.1814;1.73416;112
1068;49.1819;1.8438;124
1069;49.1823;1.95344;121
1070;49.1826;2.06309;114
1071;49.1828;2.17273;104
1072;49.1829;2.28238;68
1073;49.1829;2.39202;48
1074;49.1828;2.50167;63
1075;49.1826;2.61131;77
1076;49.1823;2.72096;94
1077;49.1819;2.8306;112
1078;49.1814;2.94024;130
1079;49.1808;3.04988;126
1080;49.1801;3.15952;122
1081;49.1793;3.26915;131
1082;49.1784;3.37878;126
1083;49.1774;3.4884;163
1084;49.1763;3.59802;177
1085;49.1751;3.70764;192
1086;49.1738;3.81725;184
1087;49.1724;3.92685;190
1088;49.1709;4.03645;170
1089;49.1693;4.14604;144
1090;49.1676;4.25563;106
1091;49.1658;4.3652;125
1092;49.1639;4.47477;134
1093;49.1619;4.58433;165
1094;49.1597;4.69389;163
1095;49.1575;4.80343;142
1096;49.1552;4.91296;183
1097;49.1528;5.02249;212
1098;49.1503;5.132;242
1099;49.1477;5.2415;277
1100;49.145;5.35099;238
1101;49.1422;5.46047;305
1102;49.1393;5.56994;248
1103;49.1363;5.67939;210
1104;49.1332;5.78883;202
1105;49.13;5.89826;226
1106;49.1267;6.00768;302
1107;49.1233;6.11708;231
1108;49.1198;6.22646;208
1109;49.1162;6.33583;249
1110;49.1125;6.44519;264
1111;49.1087;6.55453;321
1112;49.1048;6.66385;300
1113;49.1007;6.77315;281
1114;49.0966;6.88244;270
1115;49.0924;6.99171;251
1116;49.0881;7.10097;245
1117;49.0837;7.2102;325
1118;49.0792;7.31942;320
1119;49.0746;7.42861;341
1120;49.0699;7.53779;329
1121;49.0651;7.64695;299
1122;49.0602;7.75608;325
1123;49.0552;7.8652;331
1124;49.0501;7.97429;212
1125;49.0449;8.08337;147
1126;49.048;-1.54665;37
1127;49.0515;-1.43742;88
1128;49.0549;-1.32817;104
1129;49.0582;-1.21891;104
1130;49.0614;-1.10963;76
1131;49.0645;-1.00034;99
1132;49.0675;-0.89104;132
1133;49.0704;-0.78172;163
1134;49.0732;-0.6724;140
1135;49.0759;-0.56306;129
1136;49.0785;-0.45371;82
1137;49.081;-0.34435;75
1138;49.0834;-0.23498;59
1139;49.0857;-0.1256;41
1140;49.0879;-0.01621;24
1141;49.09;0.09319;86
1142;49.092;0.2026;129
1143;49.0939;0.31202;126
1144;49.0957;0.42144;177
1145;49.0974;0.53088;168
1146;49.099;0.64031;144
1147;49.1005;0.74976;130
1148;49.1019;0.85921;148
1149;49.1032;0.96867;140
1150;49.1044;1.07813;123
1151;49.1055;1.1876;103
1152;49.1065;1.29707;109
1153;49.1074;1.40655;103
1154;49.1082;1.51603;107
1155;49.1089;1.62551;80
1156;49.1095;1.735;140
1157;49.11;1.84449;129
1158;49.1104;1.95398;97
1159;49.1107;2.06347;101
1160;49.1109;2.17296;77
1161;49.111;2.28245;94
1162;49.111;2.39195;99
1163;49.1109;2.50144;103
1164;49.1107;2.61093;106
1165;49.1104;2.72042;107
1166;49.11;2.82991;115
1167;49.1095;2.9394;123
1168;49.1089;3.04889;101
1169;49.1082;3.15837;124
1170;49.1074;3.26785;138
1171;49.1065;3.37733;180
1172;49.1055;3.4868;186
1173;49.1044;3.59627;172
1174;49.1032;3.70573;133
1175;49.1019;3.81519;164
1176;49.1005;3.92464;205
1177;49.099;4.03408;212
1178;49.0974;4.14352;170
1179;49.0957;4.25296;116
1180;49.0939;4.36238;120
1181;49.092;4.4718;143
1182;49.09;4.58121;156
1183;49.0879;4.69061;175
1184;49.0857;4.8;159
1185;49.0834;4.90938;173
1186;49.081;5.01875;229
1187;49.0785;5.12811;233
1188;49.0759;5.23746;285
1189;49.0732;5.3468;271
1190;49.0704;5.45612;276
1191;49.0675;5.56544;325
1192;49.0645;5.67474;231
1193;49.0614;5.78403;212
1194;49.0582;5.89331;253
1195;49.0549;6.00257;288
1196;49.0515;6.11182;203
1197;49.048;6.22105;205
1198;49.0444;6.33027;243
1199;49.0407;6.43947;258
1200;49.0369;6.54866;271
1201;49.033;6.65783;266
1202;49.029;6.76699;271
1203;49.0249;6.87613;241
1204;49.0207;6.98524;234
1205;49.0164;7.09435;243
1206;49.012;7.20343;299
1207;49.0075;7.3125;332
1208;49.0029;7.42154;337
1209;48.9982;7.53057;282
1210;48.9934;7.63957;330
1211;48.9885;7.74856;303
1212;48.9835;7.85752;269
1213;48.9784;7.96647;170
1214;48.9732;8.07539;153
1215;48.9679;8.18429;121
1216;48.9762;-1.54126;30
1217;48.9797;-1.43218;47
1218;48.9831;-1.32308;94
1219;48.9864;-1.21397;117
1220;48.9896;-1.10484;96
1221;48.9926;-0.99571;125
1222;48.9957;-0.88655;179
1223;48.9985;-0.77739;233
1224;49.0013;-0.66821;221
1225;49.004;-0.55903;190
1226;49.0066;-0.44983;121
1227;49.0091;-0.34062;143
1228;49.0115;-0.2314;114
1229;49.0138;-0.12217;65
1230;49.016;-0.01293;47
1231;49.0181;0.09631;115
1232;49.0201;0.20557;148
1233;49.022;0.31484;173
1234;49.0238;0.42411;176
1235;49.0255;0.53339;176
1236;49.0271;0.64267;166
1237;49.0286;0.75197;153
1238;49.03;0.86127;151
1239;49.0313;0.97057;143
1240;49.0325;1.07988;129
1241;49.0336;1.1892;123
1242;49.0346;1.29852;101
1243;49.0355;1.40784;115
1244;49.0363;1.51717;110
1245;49.037;1.6265;47
1246;49.0376;1.73584;111
1247;49.0381;1.84517;119
1248;49.0385;1.95451;100
1249;49.0388;2.06385;63
1250;49.039;2.17319;64
1251;49.0391;2.28253;129
1252;49.0391;2.39187;104
1253;49.039;2.50121;105
1254;49.0388;2.61055;108
1255;49.0385;2.71989;112
1256;49.0381;2.82923;109
1257;49.0376;2.93856;102
1258;49.037;3.0479;106
1259;49.0363;3.15723;169
1260;49.0355;3.26656;181
1261;49.0346;3.37588;138
1262;49.0336;3.4852;162
1263;49.0325;3.59452;169
1264;49.0313;3.70383;220
1265;49.03;3.81313;225
1266;49.0286;3.92243;148
1267;49.0271;4.03172;95
1268;49.0255;4.14101;80
1269;49.0238;4.25029;87
1270;49.022;4.35956;117
1271;49.0201;4.46883;141
1272;49.0181;4.57808;162
1273;49.016;4.68733;178
1274;49.0138;4.79657;172
1275;49.0115;4.9058;166
1276;49.0091;5.01502;179
1277;49.0066;5.12423;220
1278;49.004;5.23343;283
1279;49.0013;5.34261;293
1280;48.9985;5.45179;246
1281;48.9957;5.56095;301
1282;48.9926;5.6701;322
1283;48.9896;5.77924;230
1284;48.9864;5.88837;263
1285;48.9831;5.99748;269
1286;48.9797;6.10658;237
1287;48.9762;6.21566;222
1288;48.9726;6.32473;272
1289;48.9689;6.43378;242
1290;48.9651;6.54281;266
1291;48.9612;6.65183;265
1292;48.9572;6.76084;244
1293;48.9531;6.86982;234
1294;48.9489;6.97879;230
1295;48.9446;7.08774;264
1296;48.9402;7.19668;274
1297;48.9357;7.30559;330
1298;48.9311;7.41449;298
1299;48.9264;7.52336;282
1300;48.9217;7.63222;233
1301;48.9168;7.74105;200
1302;48.9118;7.84987;166
1303;48.9067;7.95866;149
1304;48.9015;8.06743;137
1305;48.8962;8.17618;114
1306;48.8908;8.28491;125
1307;48.8853;8.39362;318
1308;48.8191;-3.60228;2
1309;48.8245;-3.4937;25
1310;48.8298;-3.3851;24
1311;48.835;-3.27648;37
1312;48.8401;-3.16784;36
1313;48.845;-3.05917;19
1314;48.8499;-2.95049;1
1315;48.8933;-1.86258;1
1316;48.9044;-1.53588;33
1317;48.9079;-1.42695;63
1318;48.9113;-1.318;104
1319;48.9145;-1.20904;139
1320;48.9177;-1.10007;166
1321;48.9208;-0.99108;112
1322;48.9238;-0.88208;130
1323;48.9267;-0.77307;194
1324;48.9295;-0.66404;213
1325;48.9322;-0.55501;187
1326;48.9348;-0.44596;163
1327;48.9373;-0.3369;195
1328;48.9397;-0.22784;163
1329;48.942;-0.11876;80
1330;48.9442;-0.00967;81
1331;48.9463;0.09943;158
1332;48.9483;0.20853;171
1333;48.9502;0.31764;203
1334;48.952;0.42676;200
1335;48.9537;0.53589;197
1336;48.9553;0.64503;189
1337;48.9568;0.75417;174
1338;48.9582;0.86332;166
1339;48.9595;0.97247;149
1340;48.9607;1.08163;140
1341;48.9618;1.19079;143
1342;48.9628;1.29996;135
1343;48.9637;1.40913;101
1344;48.9645;1.51831;137
1345;48.9652;1.62749;114
1346;48.9657;1.73667;77
1347;48.9662;1.84585;71
1348;48.9666;1.95504;65
1349;48.9669;2.06423;51
1350;48.9671;2.17342;56
1351;48.9673;2.28261;56
1352;48.9673;2.39179;54
1353;48.9671;2.50098;66
1354;48.9669;2.61017;74
1355;48.9666;2.71936;80
1356;48.9662;2.82854;85
1357;48.9657;2.93773;77
1358;48.9652;3.04691;95
1359;48.9645;3.15609;122
1360;48.9637;3.26526;138
1361;48.9628;3.37444;163
1362;48.9618;3.48361;199
1363;48.9607;3.59277;180
1364;48.9595;3.70193;205
1365;48.9582;3.81108;225
1366;48.9568;3.92023;219
1367;48.9553;4.02937;143
1368;48.9537;4.13851;92
1369;48.952;4.24763;99
1370;48.9502;4.35676;92
1371;48.9483;4.46587;128
1372;48.9463;4.57497;161
1373;48.9442;4.68407;182
1374;48.942;4.79316;184
1375;48.9397;4.90224;176
1376;48.9373;5.0113;176
1377;48.9348;5.12036;223
1378;48.9322;5.22941;271
1379;48.9295;5.33844;288
1380;48.9267;5.44747;288
1381;48.9238;5.55648;277
1382;48.9208;5.66548;297
1383;48.9177;5.77447;230
1384;48.9145;5.88344;291
1385;48.9113;5.9924;300
1386;48.9079;6.10135;210
1387;48.9044;6.21028;204
1388;48.9008;6.3192;243
1389;48.8971;6.4281;259
1390;48.8933;6.53698;265
1391;48.8894;6.64585;252
1392;48.8854;6.75471;259
1393;48.8813;6.86354;238
1394;48.8771;6.97236;248
1395;48.8728;7.08116;280
1396;48.8685;7.18994;303
1397;48.864;7.29871;325
1398;48.8594;7.40745;258
1399;48.8547;7.51618;209
1400;48.8499;7.62489;203
1401;48.845;7.73357;168
1402;48.8401;7.84224;148
1403;48.835;7.95088;132
1404;48.8298;8.0595;117
1405;48.8245;8.1681;122
1406;48.8191;8.27668;188
1407;48.8137;8.38524;415
1408;48.7191;-4.13587;2
1409;48.725;-4.02756;10
1410;48.7307;-3.91922;1
1411;48.7364;-3.81086;8
1412;48.7474;-3.59407;19
1413;48.7528;-3.48564;71
1414;48.7581;-3.37719;74
1415;48.7633;-3.26872;44
1416;48.7683;-3.16022;52
1417;48.7733;-3.05171;48
1418;48.7782;-2.94317;14
1419;48.8326;-1.53052;52
1420;48.836;-1.42173;104
1421;48.8394;-1.31294;126
1422;48.8427;-1.20413;164
1423;48.8459;-1.0953;178
1424;48.849;-0.98647;171
1425;48.852;-0.87762;159
1426;48.8549;-0.76876;203
1427;48.8577;-0.65988;178
1428;48.8604;-0.551;150
1429;48.8629;-0.4421;146
1430;48.8654;-0.3332;174
1431;48.8678;-0.22428;185
1432;48.8701;-0.11535;126
1433;48.8723;-0.00642;96
1434;48.8744;0.10253;180
1435;48.8764;0.21148;193
1436;48.8783;0.32045;232
1437;48.8801;0.42941;237
1438;48.8818;0.53839;228
1439;48.8834;0.64737;211
1440;48.8849;0.75637;187
1441;48.8863;0.86536;184
1442;48.8876;0.97436;174
1443;48.8888;1.08337;151
1444;48.8899;1.19238;148
1445;48.8909;1.3014;140
1446;48.8918;1.41042;107
1447;48.8926;1.51945;122
1448;48.8933;1.62847;119
1449;48.8939;1.7375;130
1450;48.8944;1.84654;113
1451;48.8948;1.95557;143
1452;48.8951;2.06461;101
1453;48.8953;2.17364;48
1454;48.8954;2.28268;42
1455;48.8954;2.39172;60
1456;48.8953;2.50076;69
1457;48.8951;2.60979;69
1458;48.8948;2.71883;78
1459;48.8944;2.82786;84
1460;48.8939;2.9369;131
1461;48.8933;3.04593;152
1462;48.8926;3.15495;141
1463;48.8918;3.26398;159
1464;48.8909;3.373;179
1465;48.8899;3.48202;179
1466;48.8888;3.59103;201
1467;48.8876;3.70004;216
1468;48.8863;3.80904;221
1469;48.8849;3.91803;192
1470;48.8834;4.02702;131
1471;48.8818;4.13601;113
1472;48.8801;4.24499;125
1473;48.8783;4.35396;111
1474;48.8764;4.46292;102
1475;48.8744;4.57187;147
1476;48.8723;4.68082;179
1477;48.8701;4.78975;143
1478;48.8678;4.89868;158
1479;48.8654;5.0076;167
1480;48.8629;5.1165;219
1481;48.8604;5.2254;282
1482;48.8577;5.33428;302
1483;48.8549;5.44316;304
1484;48.852;5.55202;278
1485;48.849;5.66087;272
1486;48.8459;5.7697;244
1487;48.8427;5.87853;262
1488;48.8394;5.98734;274
1489;48.836;6.09613;239
1490;48.8326;6.20492;280
1491;48.829;6.31368;216
1492;48.8253;6.42243;271
1493;48.8215;6.53117;244
1494;48.8176;6.63989;243
1495;48.8136;6.74859;221
1496;48.8095;6.85728;241
1497;48.8054;6.96595;260
1498;48.8011;7.0746;285
1499;48.7967;7.18323;293
1500;48.7922;7.29184;304
1501;48.7876;7.40044;229
1502;48.783;7.50902;202
1503;48.7782;7.61757;190
1504;48.7733;7.72611;175
1505;48.7683;7.83462;140
1506;48.7633;7.94312;123
1507;48.7581;8.05159;123
1508;48.7528;8.16004;174
1509;48.7474;8.26847;355
1510;48.742;8.37688;503
1511;48.7364;8.48526;783
1512;48.623;-4.55935;14
1513;48.6293;-4.45129;29
1514;48.6354;-4.3432;22
1515;48.6415;-4.23508;28
1516;48.6474;-4.12694;46
1517;48.6533;-4.01878;40
1518;48.659;-3.91059;29
1519;48.6647;-3.80238;70
1520;48.6703;-3.69414;68
1521;48.6757;-3.58589;67
1522;48.6811;-3.47761;90
1523;48.6864;-3.3693;81
1524;48.6915;-3.26098;75
1525;48.6966;-3.15263;69
1526;48.7016;-3.04427;72
1527;48.7064;-2.93588;60
1528;48.7607;-1.52517;65
1529;48.7642;-1.41653;96
1530;48.7676;-1.30789;134
1531;48.7709;-1.19923;146
1532;48.7741;-1.09056;210
1533;48.7771;-0.98187;290
1534;48.7801;-0.87317;248
1535;48.783;-0.76446;236
1536;48.7858;-0.65574;187
1537;48.7885;-0.547;208
1538;48.7911;-0.43826;194
1539;48.7936;-0.3295;197
1540;48.796;-0.22073;198
1541;48.7983;-0.11196;201
1542;48.8004;-0.00317;171
1543;48.8025;0.10562;134
1544;48.8045;0.21443;213
1545;48.8064;0.32324;258
1546;48.8082;0.43206;277
1547;48.8099;0.54088;274
1548;48.8115;0.64972;232
1549;48.813;0.75855;203
1550;48.8144;0.8674;183
1551;48.8157;0.97625;169
1552;48.8169;1.08511;163
1553;48.818;1.19397;146
1554;48.819;1.30284;128
1555;48.8199;1.41171;119
1556;48.8207;1.52058;118
1557;48.8214;1.62946;125
1558;48.822;1.73833;133
1559;48.8225;1.84722;98
1560;48.8229;1.9561;129
1561;48.8232;2.06498;138
1562;48.8234;2.17387;136
1563;48.8235;2.28276;73
1564;48.8235;2.39164;53
1565;48.8234;2.50053;60
1566;48.8232;2.60942;98
1567;48.8229;2.7183;115
1568;48.8225;2.82718;128
1569;48.822;2.93607;109
1570;48.8214;3.04494;121
1571;48.8207;3.15382;124
1572;48.8199;3.26269;148
1573;48.819;3.37156;176
1574;48.818;3.48043;176
1575;48.8169;3.58929;190
1576;48.8157;3.69815;195
1577;48.8144;3.807;160
1578;48.813;3.91584;147
1579;48.8115;4.02468;147
1580;48.8099;4.13352;143
1581;48.8082;4.24234;142
1582;48.8064;4.35116;144
1583;48.8045;4.45997;119
1584;48.8025;4.56878;131
1585;48.8004;4.67757;138
1586;48.7983;4.78636;116
1587;48.796;4.89513;136
1588;48.7936;5.0039;167
1589;48.7911;5.11266;219
1590;48.7885;5.2214;288
1591;48.7858;5.33014;333
1592;48.783;5.43886;315
1593;48.7801;5.54757;272
1594;48.7771;5.65627;289
1595;48.7741;5.76496;263
1596;48.7709;5.87363;231
1597;48.7676;5.98229;250
1598;48.7642;6.09093;277
1599;48.7607;6.19956;286
1600;48.7572;6.30818;252
1601;48.7535;6.41678;244
1602;48.7497;6.52537;238
1603;48.7458;6.63394;229
1604;48.7418;6.74249;232
1605;48.7378;6.85103;264
1606;48.7336;6.95955;280
1607;48.7293;7.06805;275
1608;48.7249;7.17653;322
1609;48.7205;7.285;359
1610;48.7159;7.39344;226
1611;48.7112;7.50187;206
1612;48.7064;7.61028;198
1613;48.7016;7.71867;147
1614;48.6966;7.82703;130
1615;48.6915;7.93538;127
1616;48.6864;8.0437;130
1617;48.6811;8.15201;278
1618;48.6757;8.26029;737
1619;48.6703;8.36854;665
1620;48.5386;-4.76561;12
1621;48.545;-4.65775;45
1622;48.5514;-4.54986;40
1623;48.5576;-4.44194;54
1624;48.5638;-4.334;59
1625;48.5698;-4.22603;75
1626;48.5758;-4.11804;89
1627;48.5816;-4.01003;81
1628;48.5874;-3.90198;67
1629;48.593;-3.79392;75
1630;48.5986;-3.68583;105
1631;48.604;-3.57772;128
1632;48.6094;-3.46959;127
1633;48.6146;-3.36144;124
1634;48.6198;-3.25326;117
1635;48.6249;-3.14506;97
1636;48.6298;-3.03684;78
1637;48.6347;-2.92861;86
1638;48.6395;-2.82035;25
1639;48.6532;-2.49546;8
1640;48.6575;-2.38712;23
1641;48.6618;-2.27877;15
1642;48.674;-1.95361;21
1643;48.6779;-1.84519;17
1644;48.6889;-1.51983;21
1645;48.6924;-1.41135;27
1646;48.6958;-1.30285;66
1647;48.699;-1.19434;112
1648;48.7022;-1.08582;133
1649;48.7053;-0.97728;203
1650;48.7083;-0.86873;266
1651;48.7112;-0.76017;260
1652;48.714;-0.6516;258
1653;48.7166;-0.54302;218
1654;48.7192;-0.43442;227
1655;48.7217;-0.32581;232
1656;48.7241;-0.2172;194
1657;48.7264;-0.10857;172
1658;48.7286;6e-05;169
1659;48.7307;0.10871;194
1660;48.7327;0.21736;214
1661;48.7345;0.32602;252
1662;48.7363;0.43469;282
1663;48.738;0.54337;258
1664;48.7396;0.65205;235
1665;48.7411;0.76074;212
1666;48.7425;0.86943;187
1667;48.7438;0.97813;169
1668;48.745;1.08684;164
1669;48.7461;1.19555;148
1670;48.7471;1.30427;127
1671;48.748;1.41299;117
1672;48.7488;1.52171;135
1673;48.7495;1.63043;127
1674;48.75;1.73916;158
1675;48.7505;1.84789;155
1676;48.7509;1.95663;163
1677;48.7512;2.06536;154
1678;48.7514;2.1741;148
1679;48.7515;2.28283;97
1680;48.7515;2.39157;66
1681;48.7514;2.5003;70
1682;48.7512;2.60904;100
1683;48.7509;2.71777;109
1684;48.7505;2.82651;114
1685;48.75;2.93524;117
1686;48.7495;3.04397;117
1687;48.7488;3.15269;139
1688;48.748;3.26141;154
1689;48.7471;3.37013;162
1690;48.7461;3.47885;170
1691;48.745;3.58756;188
1692;48.7438;3.69626;190
1693;48.7425;3.80497;143
1694;48.7411;3.91366;116
1695;48.7396;4.02235;139
1696;48.738;4.13103;167
1697;48.7363;4.23971;179
1698;48.7345;4.34838;184
1699;48.7327;4.45704;157
1700;48.7307;4.56569;109
1701;48.7286;4.67434;111
1702;48.7264;4.78297;126
1703;48.7241;4.8916;162
1704;48.7217;5.00021;203
1705;48.7192;5.10882;246
1706;48.7166;5.21741;287
1707;48.714;5.326;294
1708;48.7112;5.43457;339
1709;48.7083;5.54313;328
1710;48.7053;5.65168;260
1711;48.7022;5.76022;291
1712;48.699;5.86874;251
1713;48.6958;5.97725;242
1714;48.6924;6.08575;321
1715;48.6889;6.19423;240
1716;48.6853;6.3027;242
1717;48.6817;6.41115;260
1718;48.6779;6.51959;253
1719;48.674;6.62801;251
1720;48.67;6.73641;257
1721;48.666;6.8448;289
1722;48.6618;6.95317;302
1723;48.6575;7.06152;314
1724;48.6532;7.16986;403
1725;48.6487;7.27817;505
1726;48.6441;7.38647;311
1727;48.6395;7.49475;237
1728;48.6347;7.60301;174
1729;48.6298;7.71124;150
1730;48.6249;7.81946;134
1731;48.6198;7.92766;136
1732;48.6146;8.03584;151
1733;48.6094;8.14399;467
1734;48.604;8.25212;852
1735;48.5986;8.36023;703
1736;48.593;8.46832;750
1737;48.467;-4.75585;32
1738;48.4734;-4.64814;71
1739;48.4797;-4.54039;76
1740;48.486;-4.43262;80
1741;48.4921;-4.32483;86
1742;48.4981;-4.21701;85
1743;48.5041;-4.10916;93
1744;48.5099;-4.00129;109
1745;48.5157;-3.8934;121
1746;48.5213;-3.78548;130
1747;48.5269;-3.67754;163
1748;48.5323;-3.56958;207
1749;48.5377;-3.4616;170
1750;48.5429;-3.35359;181
1751;48.5481;-3.24556;190
1752;48.5531;-3.13751;118
1753;48.5581;-3.02944;126
1754;48.5629;-2.92135;110
1755;48.5677;-2.81324;80
1756;48.5724;-2.70511;16
1757;48.5769;-2.59696;26
1758;48.5814;-2.4888;82
1759;48.5857;-2.38061;57
1760;48.59;-2.27241;49
1761;48.5942;-2.16418;21
1762;48.5982;-2.05595;43
1763;48.6022;-1.94769;31
1764;48.6061;-1.83942;5
1765;48.6098;-1.73113;5
1766;48.6135;-1.62283;19
1767;48.6171;-1.51451;9
1768;48.6206;-1.40618;25
1769;48.6239;-1.29783;41
1770;48.6272;-1.18947;100
1771;48.6304;-1.0811;129
1772;48.6335;-0.97271;155
1773;48.6364;-0.86431;223
1774;48.6393;-0.7559;205
1775;48.6421;-0.64748;209
1776;48.6448;-0.53904;233
1777;48.6474;-0.43059;253
1778;48.6498;-0.32214;237
1779;48.6522;-0.21367;228
1780;48.6545;-0.1052;193
1781;48.6567;0.00329;207
1782;48.6588;0.11179;176
1783;48.6608;0.22029;199
1784;48.6627;0.3288;231
1785;48.6644;0.43732;257
1786;48.6661;0.54584;260
1787;48.6677;0.65438;250
1788;48.6692;0.76292;214
1789;48.6706;0.87146;206
1790;48.6719;0.98001;193
1791;48.6731;1.08857;176
1792;48.6742;1.19713;166
1793;48.6752;1.30569;144
1794;48.6761;1.41426;129
1795;48.6769;1.52284;126
1796;48.6776;1.63141;151
1797;48.6781;1.73999;168
1798;48.6786;1.84857;174
1799;48.679;1.95715;163
1800;48.6793;2.06574;153
1801;48.6795;2.17432;137
1802;48.6796;2.28291;90
1803;48.6796;2.39149;63
